capture_mode	event_kind	symbol	timeframe	tick_time	bar_open	shift	original_b0	original_b1	original_b2	original_b3	translated_b0	translated_b1	translated_b2	translated_b3	v2_legacy_b0	v2_legacy_b1	v2_legacy_b2	v2_legacy_b3	v2_lifecycle	v2_geometry_known	v2_interaction_eligible	v2_location	v2_grammar_event	bars_calculated_original	bars_calculated_translated	bars_calculated_v2
0	CURRENT_OPEN	US30	PERIOD_M1	1704159720	1704159720	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348926	348926	348926
0	COMPLETED_BAR	US30	PERIOD_M1	1704159780	1704159720	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348927	348927	348927
0	CURRENT_OPEN	US30	PERIOD_M1	1704159780	1704159780	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348927	348927	348927
0	COMPLETED_BAR	US30	PERIOD_M1	1704159840	1704159780	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348928	348928	348928
0	CURRENT_OPEN	US30	PERIOD_M1	1704159840	1704159840	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348928	348928	348928
0	COMPLETED_BAR	US30	PERIOD_M1	1704159900	1704159840	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348929	348929	348929
0	CURRENT_OPEN	US30	PERIOD_M1	1704159900	1704159900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348929	348929	348929
0	COMPLETED_BAR	US30	PERIOD_M1	1704159960	1704159900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348930	348930	348930
0	CURRENT_OPEN	US30	PERIOD_M1	1704159960	1704159960	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348930	348930	348930
0	COMPLETED_BAR	US30	PERIOD_M1	1704160020	1704159960	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348931	348931	348931
0	CURRENT_OPEN	US30	PERIOD_M1	1704160020	1704160020	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348931	348931	348931
0	COMPLETED_BAR	US30	PERIOD_M1	1704160080	1704160020	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348932	348932	348932
0	CURRENT_OPEN	US30	PERIOD_M1	1704160080	1704160080	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348932	348932	348932
0	COMPLETED_BAR	US30	PERIOD_M1	1704160140	1704160080	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348933	348933	348933
0	CURRENT_OPEN	US30	PERIOD_M1	1704160140	1704160140	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348933	348933	348933
0	COMPLETED_BAR	US30	PERIOD_M1	1704160200	1704160140	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348934	348934	348934
0	CURRENT_OPEN	US30	PERIOD_M1	1704160200	1704160200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348934	348934	348934
0	COMPLETED_BAR	US30	PERIOD_M1	1704160260	1704160200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348935	348935	348935
0	CURRENT_OPEN	US30	PERIOD_M1	1704160260	1704160260	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348935	348935	348935
0	COMPLETED_BAR	US30	PERIOD_M1	1704160320	1704160260	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348936	348936	348936
0	CURRENT_OPEN	US30	PERIOD_M1	1704160320	1704160320	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348936	348936	348936
0	COMPLETED_BAR	US30	PERIOD_M1	1704160380	1704160320	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348937	348937	348937
0	CURRENT_OPEN	US30	PERIOD_M1	1704160380	1704160380	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348937	348937	348937
0	COMPLETED_BAR	US30	PERIOD_M1	1704160440	1704160380	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348938	348938	348938
0	CURRENT_OPEN	US30	PERIOD_M1	1704160440	1704160440	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348938	348938	348938
0	COMPLETED_BAR	US30	PERIOD_M1	1704160500	1704160440	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348939	348939	348939
0	CURRENT_OPEN	US30	PERIOD_M1	1704160500	1704160500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348939	348939	348939
0	COMPLETED_BAR	US30	PERIOD_M1	1704160590	1704160500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348940	348940	348940
0	CURRENT_OPEN	US30	PERIOD_M1	1704160590	1704160560	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348940	348940	348940
0	COMPLETED_BAR	US30	PERIOD_M1	1704160620	1704160560	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348941	348941	348941
0	CURRENT_OPEN	US30	PERIOD_M1	1704160620	1704160620	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348941	348941	348941
0	COMPLETED_BAR	US30	PERIOD_M1	1704160680	1704160620	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348942	348942	348942
0	CURRENT_OPEN	US30	PERIOD_M1	1704160680	1704160680	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348942	348942	348942
0	COMPLETED_BAR	US30	PERIOD_M1	1704160800	1704160680	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348943	348943	348943
0	CURRENT_OPEN	US30	PERIOD_M1	1704160800	1704160800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348943	348943	348943
0	COMPLETED_BAR	US30	PERIOD_M1	1704160860	1704160800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348944	348944	348944
0	CURRENT_OPEN	US30	PERIOD_M1	1704160860	1704160860	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348944	348944	348944
0	COMPLETED_BAR	US30	PERIOD_M1	1704160920	1704160860	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348945	348945	348945
0	CURRENT_OPEN	US30	PERIOD_M1	1704160920	1704160920	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348945	348945	348945
0	COMPLETED_BAR	US30	PERIOD_M1	1704160980	1704160920	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348946	348946	348946
0	CURRENT_OPEN	US30	PERIOD_M1	1704160980	1704160980	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348946	348946	348946
0	COMPLETED_BAR	US30	PERIOD_M1	1704161040	1704160980	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348947	348947	348947
0	CURRENT_OPEN	US30	PERIOD_M1	1704161040	1704161040	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348947	348947	348947
0	COMPLETED_BAR	US30	PERIOD_M1	1704161100	1704161040	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348948	348948	348948
0	CURRENT_OPEN	US30	PERIOD_M1	1704161100	1704161100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348948	348948	348948
0	COMPLETED_BAR	US30	PERIOD_M1	1704161160	1704161100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348949	348949	348949
0	CURRENT_OPEN	US30	PERIOD_M1	1704161160	1704161160	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348949	348949	348949
0	COMPLETED_BAR	US30	PERIOD_M1	1704161220	1704161160	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348950	348950	348950
0	CURRENT_OPEN	US30	PERIOD_M1	1704161220	1704161220	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348950	348950	348950
0	COMPLETED_BAR	US30	PERIOD_M1	1704161280	1704161220	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348951	348951	348951
0	CURRENT_OPEN	US30	PERIOD_M1	1704161280	1704161280	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348951	348951	348951
0	COMPLETED_BAR	US30	PERIOD_M1	1704161340	1704161280	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	348952	348952	348952
